timestamp,region,region_name,fuel_type,generation_mwh
2024-01-06T23,NYIS,New York Independent System Operator,Petroleum,7
2024-01-06T23,NYIS,New York Independent System Operator,Other,199
2024-01-06T23,NYIS,New York Independent System Operator,Solar,0
2024-01-06T23,NYIS,New York Independent System Operator,Hydro,4009
2024-01-06T23,NYIS,New York Independent System Operator,Wind,757
2024-01-07T00,NYIS,New York Independent System Operator,Coal,0
2024-01-07T00,NYIS,New York Independent System Operator,Natural Gas,9334
2024-01-07T00,NYIS,New York Independent System Operator,Nuclear,3344
2024-01-07T00,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T00,NYIS,New York Independent System Operator,Other,201
2024-01-07T00,NYIS,New York Independent System Operator,Solar,0
2024-01-07T00,NYIS,New York Independent System Operator,Hydro,4326
2024-01-07T00,NYIS,New York Independent System Operator,Wind,557
2024-01-07T01,NYIS,New York Independent System Operator,Coal,0
2024-01-07T01,NYIS,New York Independent System Operator,Natural Gas,9296
2024-01-07T01,NYIS,New York Independent System Operator,Nuclear,3358
2024-01-07T01,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T01,NYIS,New York Independent System Operator,Other,186
2024-01-07T01,NYIS,New York Independent System Operator,Solar,0
2024-01-07T01,NYIS,New York Independent System Operator,Hydro,4217
2024-01-07T01,NYIS,New York Independent System Operator,Wind,515
2024-01-07T02,NYIS,New York Independent System Operator,Coal,0
2024-01-07T02,NYIS,New York Independent System Operator,Natural Gas,9178
2024-01-07T02,NYIS,New York Independent System Operator,Nuclear,3356
2024-01-07T02,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T02,NYIS,New York Independent System Operator,Other,190
2024-01-07T02,NYIS,New York Independent System Operator,Solar,0
2024-01-07T02,NYIS,New York Independent System Operator,Hydro,3830
2024-01-07T02,NYIS,New York Independent System Operator,Wind,507
2024-01-07T03,NYIS,New York Independent System Operator,Coal,0
2024-01-07T03,NYIS,New York Independent System Operator,Natural Gas,8850
2024-01-07T03,NYIS,New York Independent System Operator,Nuclear,3346
2024-01-07T03,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T03,NYIS,New York Independent System Operator,Other,189
2024-01-07T03,NYIS,New York Independent System Operator,Solar,0
2024-01-07T03,NYIS,New York Independent System Operator,Hydro,3712
2024-01-07T03,NYIS,New York Independent System Operator,Wind,487
2024-01-07T04,NYIS,New York Independent System Operator,Coal,0
2024-01-07T04,NYIS,New York Independent System Operator,Natural Gas,8132
2024-01-07T04,NYIS,New York Independent System Operator,Nuclear,3343
2024-01-07T04,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T04,NYIS,New York Independent System Operator,Other,188
2024-01-07T04,NYIS,New York Independent System Operator,Solar,0
2024-01-07T04,NYIS,New York Independent System Operator,Hydro,3304
2024-01-07T04,NYIS,New York Independent System Operator,Wind,450
2024-01-07T05,NYIS,New York Independent System Operator,Coal,0
2024-01-07T05,NYIS,New York Independent System Operator,Natural Gas,8073
2024-01-07T05,NYIS,New York Independent System Operator,Nuclear,3353
2024-01-07T05,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T05,NYIS,New York Independent System Operator,Other,199
2024-01-07T05,NYIS,New York Independent System Operator,Solar,0
2024-01-07T05,NYIS,New York Independent System Operator,Hydro,2736
2024-01-07T05,NYIS,New York Independent System Operator,Wind,377
2024-01-07T06,NYIS,New York Independent System Operator,Coal,0
2024-01-07T06,NYIS,New York Independent System Operator,Natural Gas,7921
2024-01-07T06,NYIS,New York Independent System Operator,Nuclear,3373
2024-01-07T06,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T06,NYIS,New York Independent System Operator,Other,196
2024-01-07T06,NYIS,New York Independent System Operator,Solar,0
2024-01-07T06,NYIS,New York Independent System Operator,Hydro,2401
2024-01-07T06,NYIS,New York Independent System Operator,Wind,378
2024-01-07T07,NYIS,New York Independent System Operator,Coal,0
2024-01-07T07,NYIS,New York Independent System Operator,Natural Gas,7614
2024-01-07T07,NYIS,New York Independent System Operator,Nuclear,3376
2024-01-07T07,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T07,NYIS,New York Independent System Operator,Other,194
2024-01-07T07,NYIS,New York Independent System Operator,Solar,0
2024-01-07T07,NYIS,New York Independent System Operator,Hydro,2367
2024-01-07T07,NYIS,New York Independent System Operator,Wind,410
2024-01-07T08,NYIS,New York Independent System Operator,Coal,0
2024-01-07T08,NYIS,New York Independent System Operator,Natural Gas,7559
2024-01-07T08,NYIS,New York Independent System Operator,Nuclear,3299
2024-01-07T08,NYIS,New York Independent System Operator,Petroleum,6
2024-01-07T08,NYIS,New York Independent System Operator,Other,190
2024-01-07T08,NYIS,New York Independent System Operator,Solar,0
2024-01-07T08,NYIS,New York Independent System Operator,Hydro,2393
2024-01-07T08,NYIS,New York Independent System Operator,Wind,426
2024-01-07T09,NYIS,New York Independent System Operator,Coal,0
2024-01-07T09,NYIS,New York Independent System Operator,Natural Gas,7436
2024-01-07T09,NYIS,New York Independent System Operator,Nuclear,3297
2024-01-07T09,NYIS,New York Independent System Operator,Petroleum,6
2024-01-07T09,NYIS,New York Independent System Operator,Other,196
2024-01-07T09,NYIS,New York Independent System Operator,Solar,0
2024-01-07T09,NYIS,New York Independent System Operator,Hydro,2362
2024-01-07T09,NYIS,New York Independent System Operator,Wind,540
2024-01-07T10,NYIS,New York Independent System Operator,Coal,0
2024-01-07T10,NYIS,New York Independent System Operator,Natural Gas,7568
2024-01-07T10,NYIS,New York Independent System Operator,Nuclear,3301
2024-01-07T10,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T10,NYIS,New York Independent System Operator,Other,203
2024-01-07T10,NYIS,New York Independent System Operator,Solar,0
2024-01-07T10,NYIS,New York Independent System Operator,Hydro,2468
2024-01-07T10,NYIS,New York Independent System Operator,Wind,386
2024-01-07T11,NYIS,New York Independent System Operator,Coal,0
2024-01-07T11,NYIS,New York Independent System Operator,Natural Gas,7703
2024-01-07T11,NYIS,New York Independent System Operator,Nuclear,3342
2024-01-07T11,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T11,NYIS,New York Independent System Operator,Other,190
2024-01-07T11,NYIS,New York Independent System Operator,Solar,0
2024-01-07T11,NYIS,New York Independent System Operator,Hydro,2466
2024-01-07T11,NYIS,New York Independent System Operator,Wind,304
2024-01-07T12,NYIS,New York Independent System Operator,Coal,0
2024-01-07T12,NYIS,New York Independent System Operator,Natural Gas,7866
2024-01-07T12,NYIS,New York Independent System Operator,Nuclear,3357
2024-01-07T12,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T12,NYIS,New York Independent System Operator,Other,193
2024-01-07T12,NYIS,New York Independent System Operator,Solar,0
2024-01-07T12,NYIS,New York Independent System Operator,Hydro,2627
2024-01-07T12,NYIS,New York Independent System Operator,Wind,356
2024-01-07T13,NYIS,New York Independent System Operator,Coal,0
2024-01-07T13,NYIS,New York Independent System Operator,Natural Gas,8148
2024-01-07T13,NYIS,New York Independent System Operator,Nuclear,3358
2024-01-07T13,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T13,NYIS,New York Independent System Operator,Other,195
2024-01-07T13,NYIS,New York Independent System Operator,Solar,0
2024-01-07T13,NYIS,New York Independent System Operator,Hydro,2676
2024-01-07T13,NYIS,New York Independent System Operator,Wind,426
2024-01-07T14,NYIS,New York Independent System Operator,Coal,0
2024-01-07T14,NYIS,New York Independent System Operator,Natural Gas,8187
2024-01-07T14,NYIS,New York Independent System Operator,Nuclear,3355
2024-01-07T14,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T14,NYIS,New York Independent System Operator,Other,198
2024-01-07T14,NYIS,New York Independent System Operator,Solar,0
2024-01-07T14,NYIS,New York Independent System Operator,Hydro,3073
2024-01-07T14,NYIS,New York Independent System Operator,Wind,378
2024-01-07T15,NYIS,New York Independent System Operator,Coal,0
2024-01-07T15,NYIS,New York Independent System Operator,Natural Gas,8563
2024-01-07T15,NYIS,New York Independent System Operator,Nuclear,3363
2024-01-07T15,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T15,NYIS,New York Independent System Operator,Other,201
2024-01-07T15,NYIS,New York Independent System Operator,Solar,0
2024-01-07T15,NYIS,New York Independent System Operator,Hydro,3247
2024-01-07T15,NYIS,New York Independent System Operator,Wind,319
2024-01-07T16,NYIS,New York Independent System Operator,Coal,0
2024-01-07T16,NYIS,New York Independent System Operator,Natural Gas,8481
2024-01-07T16,NYIS,New York Independent System Operator,Nuclear,3356
2024-01-07T16,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T16,NYIS,New York Independent System Operator,Other,206
2024-01-07T16,NYIS,New York Independent System Operator,Solar,0
2024-01-07T16,NYIS,New York Independent System Operator,Hydro,3284
2024-01-07T16,NYIS,New York Independent System Operator,Wind,370
2024-01-07T17,NYIS,New York Independent System Operator,Coal,0
2024-01-07T17,NYIS,New York Independent System Operator,Natural Gas,8501
2024-01-07T17,NYIS,New York Independent System Operator,Nuclear,3349
2024-01-07T17,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T17,NYIS,New York Independent System Operator,Other,206
2024-01-07T17,NYIS,New York Independent System Operator,Solar,0
2024-01-07T17,NYIS,New York Independent System Operator,Hydro,3506
2024-01-07T17,NYIS,New York Independent System Operator,Wind,344
2024-01-07T18,NYIS,New York Independent System Operator,Coal,0
2024-01-07T18,NYIS,New York Independent System Operator,Natural Gas,8810
2024-01-07T18,NYIS,New York Independent System Operator,Nuclear,3347
2024-01-07T18,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T18,NYIS,New York Independent System Operator,Other,203
2024-01-07T18,NYIS,New York Independent System Operator,Solar,0
2024-01-07T18,NYIS,New York Independent System Operator,Hydro,3474
2024-01-07T18,NYIS,New York Independent System Operator,Wind,314
2024-01-07T19,NYIS,New York Independent System Operator,Coal,0
2024-01-07T19,NYIS,New York Independent System Operator,Natural Gas,8810
2024-01-07T19,NYIS,New York Independent System Operator,Nuclear,3338
2024-01-07T19,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T19,NYIS,New York Independent System Operator,Other,206
2024-01-07T19,NYIS,New York Independent System Operator,Solar,0
2024-01-07T19,NYIS,New York Independent System Operator,Hydro,3437
2024-01-07T19,NYIS,New York Independent System Operator,Wind,321
2024-01-07T20,NYIS,New York Independent System Operator,Coal,0
2024-01-07T20,NYIS,New York Independent System Operator,Natural Gas,8786
2024-01-07T20,NYIS,New York Independent System Operator,Nuclear,3333
2024-01-07T20,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T20,NYIS,New York Independent System Operator,Other,201
2024-01-07T20,NYIS,New York Independent System Operator,Solar,0
2024-01-07T20,NYIS,New York Independent System Operator,Hydro,3398
2024-01-07T20,NYIS,New York Independent System Operator,Wind,373
2024-01-07T21,NYIS,New York Independent System Operator,Coal,0
2024-01-07T21,NYIS,New York Independent System Operator,Natural Gas,9011
2024-01-07T21,NYIS,New York Independent System Operator,Nuclear,3343
2024-01-07T21,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T21,NYIS,New York Independent System Operator,Other,202
2024-01-07T21,NYIS,New York Independent System Operator,Solar,0
2024-01-07T21,NYIS,New York Independent System Operator,Hydro,3336
2024-01-07T21,NYIS,New York Independent System Operator,Wind,452
2024-01-07T22,NYIS,New York Independent System Operator,Coal,0
2024-01-07T22,NYIS,New York Independent System Operator,Natural Gas,9180
2024-01-07T22,NYIS,New York Independent System Operator,Nuclear,3344
2024-01-07T22,NYIS,New York Independent System Operator,Petroleum,0
2024-01-07T22,NYIS,New York Independent System Operator,Other,202
2024-01-07T22,NYIS,New York Independent System Operator,Solar,0
2024-01-07T22,NYIS,New York Independent System Operator,Hydro,3351
2024-01-07T22,NYIS,New York Independent System Operator,Wind,497
2024-01-07T23,NYIS,New York Independent System Operator,Coal,0
2024-01-07T23,NYIS,New York Independent System Operator,Natural Gas,9430
2024-01-07T23,NYIS,New York Independent System Operator,Nuclear,3351
2024-01-07T23,NYIS,New York Independent System Operator,Petroleum,7
2024-01-07T23,NYIS,New York Independent System Operator,Other,195
2024-01-07T23,NYIS,New York Independent System Operator,Solar,0
2024-01-07T23,NYIS,New York Independent System Operator,Hydro,3457
2024-01-07T23,NYIS,New York Independent System Operator,Wind,465
2024-01-01T00,CISO,California Independent System Operator,Coal,0
2024-01-01T00,CISO,California Independent System Operator,Natural Gas,10409
2024-01-01T00,CISO,California Independent System Operator,Nuclear,2232
2024-01-01T00,CISO,California Independent System Operator,Petroleum,46
2024-01-01T00,CISO,California Independent System Operator,Other,-131
2024-01-01T00,CISO,California Independent System Operator,Solar,4340
2024-01-01T00,CISO,California Independent System Operator,Hydro,1746
2024-01-01T00,CISO,California Independent System Operator,Wind,98
2024-01-01T01,CISO,California Independent System Operator,Coal,0
2024-01-01T01,CISO,California Independent System Operator,Natural Gas,11235
2024-01-01T01,CISO,California Independent System Operator,Nuclear,2233
2024-01-01T01,CISO,California Independent System Operator,Petroleum,46
2024-01-01T01,CISO,California Independent System Operator,Other,672
2024-01-01T01,CISO,California Independent System Operator,Solar,2146
2024-01-01T01,CISO,California Independent System Operator,Hydro,2014
2024-01-01T01,CISO,California Independent System Operator,Wind,133
2024-01-01T02,CISO,California Independent System Operator,Coal,0
2024-01-01T02,CISO,California Independent System Operator,Natural Gas,12189
2024-01-01T02,CISO,California Independent System Operator,Nuclear,2232
2024-01-01T02,CISO,California Independent System Operator,Petroleum,46
2024-01-01T02,CISO,California Independent System Operator,Other,1147
2024-01-01T02,CISO,California Independent System Operator,Solar,461
2024-01-01T02,CISO,California Independent System Operator,Hydro,2925
2024-01-01T02,CISO,California Independent System Operator,Wind,185
2024-01-01T03,CISO,California Independent System Operator,Coal,0
2024-01-01T03,CISO,California Independent System Operator,Natural Gas,12660
2024-01-01T03,CISO,California Independent System Operator,Nuclear,2237
2024-01-01T03,CISO,California Independent System Operator,Petroleum,46
